customer_key,r_score,f_score,m_score,rfm_code,customer_segment
26928,2,2,1,221,Potential Loyalists
27077,2,2,1,221,Potential Loyalists
26581,2,2,1,221,Potential Loyalists
28833,2,2,1,221,Potential Loyalists
28042,2,2,1,221,Potential Loyalists
29835,2,2,1,221,Potential Loyalists
30166,2,2,1,221,Potential Loyalists
30365,2,2,1,221,Potential Loyalists
29253,2,2,1,221,Potential Loyalists
30043,2,2,1,221,Potential Loyalists
29617,2,2,1,221,Potential Loyalists
29014,2,2,1,221,Potential Loyalists
30209,2,2,1,221,Potential Loyalists
27114,2,2,1,221,Potential Loyalists
27640,2,2,1,221,Potential Loyalists
27666,2,2,1,221,Potential Loyalists
30532,2,2,1,221,Potential Loyalists
27572,2,2,1,221,Potential Loyalists
27302,2,2,1,221,Potential Loyalists
28736,2,2,1,221,Potential Loyalists
29001,2,2,1,221,Potential Loyalists
28344,2,2,1,221,Potential Loyalists
27615,2,2,1,221,Potential Loyalists
27963,2,2,1,221,Potential Loyalists
29984,2,2,1,221,Potential Loyalists
28649,2,2,1,221,Potential Loyalists
27920,2,2,1,221,Potential Loyalists
26973,2,2,1,221,Potential Loyalists
29116,2,2,1,221,Potential Loyalists
26802,2,2,1,221,Potential Loyalists
29594,2,2,1,221,Potential Loyalists
26532,2,2,1,221,Potential Loyalists
29507,2,2,1,221,Potential Loyalists
26861,2,2,1,221,Potential Loyalists
30141,2,2,1,221,Potential Loyalists
28241,2,2,1,221,Potential Loyalists
30484,2,2,1,221,Potential Loyalists
29879,2,2,1,221,Potential Loyalists
28931,2,2,1,221,Potential Loyalists
27779,2,2,1,221,Potential Loyalists
29519,2,2,1,221,Potential Loyalists
28574,2,2,1,221,Potential Loyalists
29036,2,2,1,221,Potential Loyalists
27705,2,2,1,221,Potential Loyalists
26726,2,2,1,221,Potential Loyalists
29825,2,2,1,221,Potential Loyalists
30557,2,2,1,221,Potential Loyalists
29138,2,2,1,221,Potential Loyalists
28131,2,2,1,221,Potential Loyalists
26725,2,2,1,221,Potential Loyalists
30539,2,2,1,221,Potential Loyalists
27612,2,2,1,221,Potential Loyalists
30192,2,2,1,221,Potential Loyalists
28680,2,2,1,221,Potential Loyalists
27637,2,2,1,221,Potential Loyalists
26675,2,2,1,221,Potential Loyalists
26834,2,2,1,221,Potential Loyalists
26362,2,2,1,221,Potential Loyalists
28066,2,2,1,221,Potential Loyalists
28001,2,2,1,221,Potential Loyalists
28899,2,2,1,221,Potential Loyalists
29128,2,2,1,221,Potential Loyalists
28882,2,2,1,221,Potential Loyalists
28484,2,2,1,221,Potential Loyalists
29227,2,2,1,221,Potential Loyalists
27825,2,2,1,221,Potential Loyalists
29179,2,2,1,221,Potential Loyalists
29838,2,2,1,221,Potential Loyalists
26870,2,2,1,221,Potential Loyalists
27226,2,2,1,221,Potential Loyalists
29341,2,2,1,221,Potential Loyalists
26852,2,2,1,221,Potential Loyalists
30589,2,2,1,221,Potential Loyalists
27433,2,2,1,221,Potential Loyalists
29250,2,2,1,221,Potential Loyalists
27532,2,1,3,213,Potential Loyalists
27893,2,1,3,213,Potential Loyalists
28977,2,1,3,213,Potential Loyalists
28991,2,1,3,213,Potential Loyalists
27484,2,1,3,213,Potential Loyalists
27824,2,1,3,213,Potential Loyalists
26294,2,1,3,213,Potential Loyalists
30049,2,1,3,213,Potential Loyalists
30639,2,1,3,213,Potential Loyalists
27334,2,1,3,213,Potential Loyalists
28445,2,1,3,213,Potential Loyalists
27566,2,1,3,213,Potential Loyalists
27435,2,1,3,213,Potential Loyalists
28096,2,1,3,213,Potential Loyalists
27481,2,1,3,213,Potential Loyalists
29673,2,1,3,213,Potential Loyalists
28511,2,1,3,213,Potential Loyalists
29936,2,1,3,213,Potential Loyalists
30614,2,1,2,212,Potential Loyalists
30265,2,1,2,212,Potential Loyalists
27764,2,1,2,212,Potential Loyalists
27587,2,1,2,212,Potential Loyalists
26882,2,1,2,212,Potential Loyalists
29108,2,1,2,212,Potential Loyalists
30422,2,1,2,212,Potential Loyalists
26296,2,1,2,212,Potential Loyalists
30533,2,1,2,212,Potential Loyalists
26343,2,1,2,212,Potential Loyalists
29482,2,1,2,212,Potential Loyalists
28382,2,1,2,212,Potential Loyalists
27138,2,1,2,212,Potential Loyalists
26450,2,1,2,212,Potential Loyalists
27850,2,1,2,212,Potential Loyalists
27757,2,1,2,212,Potential Loyalists
30622,2,1,2,212,Potential Loyalists
30122,2,1,2,212,Potential Loyalists
29728,2,1,2,212,Potential Loyalists
27880,2,1,2,212,Potential Loyalists
27292,2,1,2,212,Potential Loyalists
27575,2,1,2,212,Potential Loyalists
27177,2,1,2,212,Potential Loyalists
27904,2,1,2,212,Potential Loyalists
27591,2,1,2,212,Potential Loyalists
28885,2,1,2,212,Potential Loyalists
26323,2,1,2,212,Potential Loyalists
26520,2,1,2,212,Potential Loyalists
29343,2,1,2,212,Potential Loyalists
28731,2,1,2,212,Potential Loyalists
28120,2,1,2,212,Potential Loyalists
29710,2,1,2,212,Potential Loyalists
26512,2,1,2,212,Potential Loyalists
28703,2,1,2,212,Potential Loyalists
28163,2,1,2,212,Potential Loyalists
26368,2,1,2,212,Potential Loyalists
27477,2,1,2,212,Potential Loyalists
29539,2,1,2,212,Potential Loyalists
29675,2,1,2,212,Potential Loyalists
29771,2,1,2,212,Potential Loyalists
28311,2,1,2,212,Potential Loyalists
29944,2,1,2,212,Potential Loyalists
28756,2,1,2,212,Potential Loyalists
29876,2,1,2,212,Potential Loyalists
26544,2,1,2,212,Potential Loyalists
28238,2,1,2,212,Potential Loyalists
30642,2,1,2,212,Potential Loyalists
30300,2,1,2,212,Potential Loyalists
28864,2,1,2,212,Potential Loyalists
29651,2,1,2,212,Potential Loyalists
26799,2,1,2,212,Potential Loyalists
28634,2,1,2,212,Potential Loyalists
28292,2,1,2,212,Potential Loyalists
28243,2,1,2,212,Potential Loyalists
26911,2,1,2,212,Potential Loyalists
28947,2,1,2,212,Potential Loyalists
28708,2,1,2,212,Potential Loyalists
26511,2,1,2,212,Potential Loyalists
30540,2,1,2,212,Potential Loyalists
30124,2,1,2,212,Potential Loyalists
27324,2,1,2,212,Potential Loyalists
28342,2,1,2,212,Potential Loyalists
28267,2,1,2,212,Potential Loyalists
29096,2,1,2,212,Potential Loyalists
28169,2,1,2,212,Potential Loyalists
28316,2,1,2,212,Potential Loyalists
26605,2,1,2,212,Potential Loyalists
30400,2,1,2,212,Potential Loyalists
28807,2,1,2,212,Potential Loyalists
28048,2,1,2,212,Potential Loyalists
27909,2,1,2,212,Potential Loyalists
28146,2,1,2,212,Potential Loyalists
28178,2,1,2,212,Potential Loyalists
29369,2,1,2,212,Potential Loyalists
28022,2,1,2,212,Potential Loyalists
27662,2,1,2,212,Potential Loyalists
30125,2,1,2,212,Potential Loyalists
27402,2,1,2,212,Potential Loyalists
27456,2,1,2,212,Potential Loyalists
26933,2,1,2,212,Potential Loyalists
28724,2,1,2,212,Potential Loyalists
30101,2,1,2,212,Potential Loyalists
29446,2,1,2,212,Potential Loyalists
29366,2,1,2,212,Potential Loyalists
29924,2,1,2,212,Potential Loyalists
26992,2,1,2,212,Potential Loyalists
28480,2,1,2,212,Potential Loyalists
30615,2,1,2,212,Potential Loyalists
29223,2,1,2,212,Potential Loyalists
26632,2,1,2,212,Potential Loyalists
28678,2,1,2,212,Potential Loyalists
28873,2,1,2,212,Potential Loyalists
30105,2,1,2,212,Potential Loyalists
29991,2,1,2,212,Potential Loyalists
28840,2,1,2,212,Potential Loyalists
28391,2,1,2,212,Potential Loyalists
29827,2,1,2,212,Potential Loyalists
29722,2,1,2,212,Potential Loyalists
29357,2,1,2,212,Potential Loyalists
27078,2,1,2,212,Potential Loyalists
28551,2,1,2,212,Potential Loyalists
28939,2,1,2,212,Potential Loyalists
30550,2,1,2,212,Potential Loyalists
27804,2,1,2,212,Potential Loyalists
29286,2,1,2,212,Potential Loyalists
28164,2,1,2,212,Potential Loyalists
27800,2,1,2,212,Potential Loyalists
26470,2,1,2,212,Potential Loyalists
29898,2,1,2,212,Potential Loyalists
27930,2,1,2,212,Potential Loyalists
27380,2,1,2,212,Potential Loyalists
27721,2,1,2,212,Potential Loyalists
27381,2,1,2,212,Potential Loyalists
27789,2,1,2,212,Potential Loyalists
28933,2,1,2,212,Potential Loyalists
29196,2,1,2,212,Potential Loyalists
28542,2,1,2,212,Potential Loyalists
29165,2,1,2,212,Potential Loyalists
28895,2,1,2,212,Potential Loyalists
30157,2,1,2,212,Potential Loyalists
28685,2,1,2,212,Potential Loyalists
27668,2,1,2,212,Potential Loyalists
26867,2,1,2,212,Potential Loyalists
26463,2,1,2,212,Potential Loyalists
28842,2,1,2,212,Potential Loyalists
30014,2,1,2,212,Potential Loyalists
28005,2,1,2,212,Potential Loyalists
26502,2,1,2,212,Potential Loyalists
27965,2,1,2,212,Potential Loyalists
30127,2,1,2,212,Potential Loyalists
29453,2,1,2,212,Potential Loyalists
29208,2,1,2,212,Potential Loyalists
26444,2,1,2,212,Potential Loyalists
28728,2,1,2,212,Potential Loyalists
30309,2,1,2,212,Potential Loyalists
26844,2,1,2,212,Potential Loyalists
26688,2,1,2,212,Potential Loyalists
30512,2,1,2,212,Potential Loyalists
29114,2,1,2,212,Potential Loyalists
29823,2,1,2,212,Potential Loyalists
30641,2,1,2,212,Potential Loyalists
27498,2,1,2,212,Potential Loyalists
28932,2,1,2,212,Potential Loyalists
29633,2,1,2,212,Potential Loyalists
28399,2,1,2,212,Potential Loyalists
26812,2,1,2,212,Potential Loyalists
30462,2,1,2,212,Potential Loyalists
30099,2,1,2,212,Potential Loyalists
30384,2,1,2,212,Potential Loyalists
28981,2,1,2,212,Potential Loyalists
28206,2,1,2,212,Potential Loyalists
30491,2,1,2,212,Potential Loyalists
28941,2,1,2,212,Potential Loyalists
28271,2,1,2,212,Potential Loyalists
30411,2,1,2,212,Potential Loyalists
28202,2,1,2,212,Potential Loyalists
29739,2,1,2,212,Potential Loyalists
28859,2,1,2,212,Potential Loyalists
30388,2,1,2,212,Potential Loyalists
27945,2,1,1,211,Potential Loyalists
27382,2,1,1,211,Potential Loyalists
26284,2,1,1,211,Potential Loyalists
30115,2,1,1,211,Potential Loyalists
29266,2,1,1,211,Potential Loyalists
29965,2,1,1,211,Potential Loyalists
26859,2,1,1,211,Potential Loyalists
29105,2,1,1,211,Potential Loyalists
29602,2,1,1,211,Potential Loyalists
30148,2,1,1,211,Potential Loyalists
27507,2,1,1,211,Potential Loyalists
28625,2,1,1,211,Potential Loyalists
29344,2,1,1,211,Potential Loyalists
27781,2,1,1,211,Potential Loyalists
28622,2,1,1,211,Potential Loyalists
27065,2,1,1,211,Potential Loyalists
28918,2,1,1,211,Potential Loyalists
27280,2,1,1,211,Potential Loyalists
27731,2,1,1,211,Potential Loyalists
28921,2,1,1,211,Potential Loyalists
28108,2,1,1,211,Potential Loyalists
26397,2,1,1,211,Potential Loyalists
29394,2,1,1,211,Potential Loyalists
28209,2,1,1,211,Potential Loyalists
28080,2,1,1,211,Potential Loyalists
29358,2,1,1,211,Potential Loyalists
28652,2,1,1,211,Potential Loyalists
28790,2,1,1,211,Potential Loyalists
26968,2,1,1,211,Potential Loyalists
28301,2,1,1,211,Potential Loyalists
30316,2,1,1,211,Potential Loyalists
28860,2,1,1,211,Potential Loyalists
26929,2,1,1,211,Potential Loyalists
27075,2,1,1,211,Potential Loyalists
26432,2,1,1,211,Potential Loyalists
26836,2,1,1,211,Potential Loyalists
29925,2,1,1,211,Potential Loyalists
27030,2,1,1,211,Potential Loyalists
26523,2,1,1,211,Potential Loyalists
28388,2,1,1,211,Potential Loyalists
27739,2,1,1,211,Potential Loyalists
29831,2,1,1,211,Potential Loyalists
27327,2,1,1,211,Potential Loyalists
28742,2,1,1,211,Potential Loyalists
29632,2,1,1,211,Potential Loyalists
28135,2,1,1,211,Potential Loyalists
30011,2,1,1,211,Potential Loyalists
27741,2,1,1,211,Potential Loyalists
29636,2,1,1,211,Potential Loyalists
30261,2,1,1,211,Potential Loyalists
27028,2,1,1,211,Potential Loyalists
29706,2,1,1,211,Potential Loyalists
28290,2,1,1,211,Potential Loyalists
30510,2,1,1,211,Potential Loyalists
27367,2,1,1,211,Potential Loyalists
26817,2,1,1,211,Potential Loyalists
28619,2,1,1,211,Potential Loyalists
29555,2,1,1,211,Potential Loyalists
30500,2,1,1,211,Potential Loyalists
28424,2,1,1,211,Potential Loyalists
28717,2,1,1,211,Potential Loyalists
28076,2,1,1,211,Potential Loyalists
26652,2,1,1,211,Potential Loyalists
27453,2,1,1,211,Potential Loyalists
27787,2,1,1,211,Potential Loyalists
30055,2,1,1,211,Potential Loyalists
29136,2,1,1,211,Potential Loyalists
27186,2,1,1,211,Potential Loyalists
29139,2,1,1,211,Potential Loyalists
27977,2,1,1,211,Potential Loyalists
27372,2,1,1,211,Potential Loyalists
29593,2,1,1,211,Potential Loyalists
27129,2,1,1,211,Potential Loyalists
26872,2,1,1,211,Potential Loyalists
28609,2,1,1,211,Potential Loyalists
29131,2,1,1,211,Potential Loyalists
30433,2,1,1,211,Potential Loyalists
29501,2,1,1,211,Potential Loyalists
26616,2,1,1,211,Potential Loyalists
29385,2,1,1,211,Potential Loyalists
29316,2,1,1,211,Potential Loyalists
27932,2,1,1,211,Potential Loyalists
28348,2,1,1,211,Potential Loyalists
26550,2,1,1,211,Potential Loyalists
28654,2,1,1,211,Potential Loyalists
29688,2,1,1,211,Potential Loyalists
28962,2,1,1,211,Potential Loyalists
28153,2,1,1,211,Potential Loyalists
28247,2,1,1,211,Potential Loyalists
28530,2,1,1,211,Potential Loyalists
30404,2,1,1,211,Potential Loyalists
27956,2,1,1,211,Potential Loyalists
26457,2,1,1,211,Potential Loyalists
30188,2,1,1,211,Potential Loyalists
27119,2,1,1,211,Potential Loyalists
27422,2,1,1,211,Potential Loyalists
29601,2,1,1,211,Potential Loyalists
28242,2,1,1,211,Potential Loyalists
27242,2,1,1,211,Potential Loyalists
28362,2,1,1,211,Potential Loyalists
26783,2,1,1,211,Potential Loyalists
26738,2,1,1,211,Potential Loyalists
30292,2,1,1,211,Potential Loyalists
28287,2,1,1,211,Potential Loyalists
29611,2,1,1,211,Potential Loyalists
30345,2,1,1,211,Potential Loyalists
29637,2,1,1,211,Potential Loyalists
27471,2,1,1,211,Potential Loyalists
27562,2,1,1,211,Potential Loyalists
27443,2,1,1,211,Potential Loyalists
29454,2,1,1,211,Potential Loyalists
29086,2,1,1,211,Potential Loyalists
30128,2,1,1,211,Potential Loyalists
28811,2,1,1,211,Potential Loyalists
30022,2,1,1,211,Potential Loyalists
30235,2,1,1,211,Potential Loyalists
29431,2,1,1,211,Potential Loyalists
30195,2,1,1,211,Potential Loyalists
30012,2,1,1,211,Potential Loyalists
30449,2,1,1,211,Potential Loyalists
27820,2,1,1,211,Potential Loyalists
26319,2,1,1,211,Potential Loyalists
27352,2,1,1,211,Potential Loyalists
27208,2,1,1,211,Potential Loyalists
29480,2,1,1,211,Potential Loyalists
29083,2,1,1,211,Potential Loyalists
29761,2,1,1,211,Potential Loyalists
27580,2,1,1,211,Potential Loyalists
30571,2,1,1,211,Potential Loyalists
27416,2,1,1,211,Potential Loyalists
26896,2,1,1,211,Potential Loyalists
29218,2,1,1,211,Potential Loyalists
29518,2,1,1,211,Potential Loyalists
30483,2,1,1,211,Potential Loyalists
29836,2,1,1,211,Potential Loyalists
28361,2,1,1,211,Potential Loyalists
29595,2,1,1,211,Potential Loyalists
27660,2,1,1,211,Potential Loyalists
28252,2,1,1,211,Potential Loyalists
26551,2,1,1,211,Potential Loyalists
27859,2,1,1,211,Potential Loyalists
27694,2,1,1,211,Potential Loyalists
28698,2,1,1,211,Potential Loyalists
27910,2,1,1,211,Potential Loyalists
28945,2,1,1,211,Potential Loyalists
27123,2,1,1,211,Potential Loyalists
29388,2,1,1,211,Potential Loyalists
29954,2,1,1,211,Potential Loyalists
29166,2,1,1,211,Potential Loyalists
29220,2,1,1,211,Potential Loyalists
28211,2,1,1,211,Potential Loyalists
28508,2,1,1,211,Potential Loyalists
29222,2,1,1,211,Potential Loyalists
30352,2,1,1,211,Potential Loyalists
28554,2,1,1,211,Potential Loyalists
29033,2,1,1,211,Potential Loyalists
29917,2,1,1,211,Potential Loyalists
29686,2,1,1,211,Potential Loyalists
26318,2,1,1,211,Potential Loyalists
27554,2,1,1,211,Potential Loyalists
28431,2,1,1,211,Potential Loyalists
30398,2,1,1,211,Potential Loyalists
29884,2,1,1,211,Potential Loyalists
28764,2,1,1,211,Potential Loyalists
30107,2,1,1,211,Potential Loyalists
27006,2,1,1,211,Potential Loyalists
29892,2,1,1,211,Potential Loyalists
29887,2,1,1,211,Potential Loyalists
26637,2,1,1,211,Potential Loyalists
27169,2,1,1,211,Potential Loyalists
27409,2,1,1,211,Potential Loyalists
29398,2,1,1,211,Potential Loyalists
28235,2,1,1,211,Potential Loyalists
29607,2,1,1,211,Potential Loyalists
30259,2,1,1,211,Potential Loyalists
27188,2,1,1,211,Potential Loyalists
27475,2,1,1,211,Potential Loyalists
29648,2,1,1,211,Potential Loyalists
26482,2,1,1,211,Potential Loyalists
28504,2,1,1,211,Potential Loyalists
27843,2,1,1,211,Potential Loyalists
29401,2,1,1,211,Potential Loyalists
29464,2,1,1,211,Potential Loyalists
30204,2,1,1,211,Potential Loyalists
30239,2,1,1,211,Potential Loyalists
29066,2,1,1,211,Potential Loyalists
26804,2,1,1,211,Potential Loyalists
30275,2,1,1,211,Potential Loyalists
29091,2,1,1,211,Potential Loyalists
29909,2,1,1,211,Potential Loyalists
29793,2,1,1,211,Potential Loyalists
30603,2,1,1,211,Potential Loyalists
26891,2,1,1,211,Potential Loyalists
28115,2,1,1,211,Potential Loyalists
29863,2,1,1,211,Potential Loyalists
26396,2,1,1,211,Potential Loyalists
29469,2,1,1,211,Potential Loyalists
29294,2,1,1,211,Potential Loyalists
28867,2,1,1,211,Potential Loyalists
28223,2,1,1,211,Potential Loyalists
28509,2,1,1,211,Potential Loyalists
30414,2,1,1,211,Potential Loyalists
26533,2,1,1,211,Potential Loyalists
28865,2,1,1,211,Potential Loyalists
26344,2,1,1,211,Potential Loyalists
27483,2,1,1,211,Potential Loyalists
30389,2,1,1,211,Potential Loyalists
27397,2,1,1,211,Potential Loyalists
29064,2,1,1,211,Potential Loyalists
26940,2,1,1,211,Potential Loyalists
26781,2,1,1,211,Potential Loyalists
30034,2,1,1,211,Potential Loyalists
27232,2,1,1,211,Potential Loyalists
27794,2,1,1,211,Potential Loyalists
29187,2,1,1,211,Potential Loyalists
29509,2,1,1,211,Potential Loyalists
30612,2,1,1,211,Potential Loyalists
28269,2,1,1,211,Potential Loyalists
28974,2,1,1,211,Potential Loyalists
28462,2,1,1,211,Potential Loyalists
29377,2,1,1,211,Potential Loyalists
29391,2,1,1,211,Potential Loyalists
29640,2,1,1,211,Potential Loyalists
30203,2,1,1,211,Potential Loyalists
29297,2,1,1,211,Potential Loyalists
28948,2,1,1,211,Potential Loyalists
28093,2,1,1,211,Potential Loyalists
29848,2,1,1,211,Potential Loyalists
29701,2,1,1,211,Potential Loyalists
27974,2,1,1,211,Potential Loyalists
27060,2,1,1,211,Potential Loyalists
28276,2,1,1,211,Potential Loyalists
30205,2,1,1,211,Potential Loyalists
30002,2,1,1,211,Potential Loyalists
27723,2,1,1,211,Potential Loyalists
27233,2,1,1,211,Potential Loyalists
28786,2,1,1,211,Potential Loyalists
28128,2,1,1,211,Potential Loyalists
26775,2,1,1,211,Potential Loyalists
30348,2,1,1,211,Potential Loyalists
29012,2,1,1,211,Potential Loyalists
27121,2,1,1,211,Potential Loyalists
29704,2,1,1,211,Potential Loyalists
29532,2,1,1,211,Potential Loyalists
30583,2,1,1,211,Potential Loyalists
27629,2,1,1,211,Potential Loyalists
29851,2,1,1,211,Potential Loyalists
28095,2,1,1,211,Potential Loyalists
30359,2,1,1,211,Potential Loyalists
27620,2,1,1,211,Potential Loyalists
29335,2,1,1,211,Potential Loyalists
26304,2,1,1,211,Potential Loyalists
29213,2,1,1,211,Potential Loyalists
29995,2,1,1,211,Potential Loyalists
29842,2,1,1,211,Potential Loyalists
27296,2,1,1,211,Potential Loyalists
27679,2,1,1,211,Potential Loyalists
29988,2,1,1,211,Potential Loyalists
26494,2,1,1,211,Potential Loyalists
26515,2,1,1,211,Potential Loyalists
30358,2,1,1,211,Potential Loyalists
27096,2,1,1,211,Potential Loyalists
27067,2,1,1,211,Potential Loyalists
27285,2,1,1,211,Potential Loyalists
29219,2,1,1,211,Potential Loyalists
29973,2,1,1,211,Potential Loyalists
28122,2,1,1,211,Potential Loyalists
28617,2,1,1,211,Potential Loyalists
28315,2,1,1,211,Potential Loyalists
27341,2,1,1,211,Potential Loyalists
29346,2,1,1,211,Potential Loyalists
29111,2,1,1,211,Potential Loyalists
30260,2,1,1,211,Potential Loyalists
27239,2,1,1,211,Potential Loyalists
27160,2,1,1,211,Potential Loyalists
29980,2,1,1,211,Potential Loyalists
29272,2,1,1,211,Potential Loyalists
29802,2,1,1,211,Potential Loyalists
27203,2,1,1,211,Potential Loyalists
27638,2,1,1,211,Potential Loyalists
29762,2,1,1,211,Potential Loyalists
28631,2,1,1,211,Potential Loyalists
27898,2,1,1,211,Potential Loyalists
28061,2,1,1,211,Potential Loyalists
29741,2,1,1,211,Potential Loyalists
27431,2,1,1,211,Potential Loyalists
29282,2,1,1,211,Potential Loyalists
29256,2,1,1,211,Potential Loyalists
28228,2,1,1,211,Potential Loyalists
29817,2,1,1,211,Potential Loyalists
27426,2,1,1,211,Potential Loyalists
27411,2,1,1,211,Potential Loyalists
30626,2,1,1,211,Potential Loyalists
26811,2,1,1,211,Potential Loyalists
27646,1,3,3,133,At Risk / Lost
29643,1,3,3,133,At Risk / Lost
29718,1,3,3,133,At Risk / Lost
30588,1,3,3,133,At Risk / Lost
29126,1,3,3,133,At Risk / Lost
30609,1,3,3,133,At Risk / Lost
27258,1,3,3,133,At Risk / Lost
29137,1,3,3,133,At Risk / Lost
30273,1,3,3,133,At Risk / Lost
28207,1,3,3,133,At Risk / Lost
28081,1,3,3,133,At Risk / Lost
28060,1,3,3,133,At Risk / Lost
28648,1,3,3,133,At Risk / Lost
26786,1,3,3,133,At Risk / Lost
28237,1,3,3,133,At Risk / Lost
27568,1,3,3,133,At Risk / Lost
27024,1,3,3,133,At Risk / Lost
30060,1,3,3,133,At Risk / Lost
28924,1,3,3,133,At Risk / Lost
28839,1,3,3,133,At Risk / Lost
29492,1,3,3,133,At Risk / Lost
30499,1,3,3,133,At Risk / Lost
28984,1,3,3,133,At Risk / Lost
26376,1,3,3,133,At Risk / Lost
30374,1,3,3,133,At Risk / Lost
26568,1,3,3,133,At Risk / Lost
29058,1,3,3,133,At Risk / Lost
28935,1,3,3,133,At Risk / Lost
30005,1,3,3,133,At Risk / Lost
30349,1,3,3,133,At Risk / Lost
27924,1,3,3,133,At Risk / Lost
26845,1,3,3,133,At Risk / Lost
27137,1,3,3,133,At Risk / Lost
28564,1,3,3,133,At Risk / Lost
27672,1,3,3,133,At Risk / Lost
29467,1,3,3,133,At Risk / Lost
26608,1,3,3,133,At Risk / Lost
27795,1,3,3,133,At Risk / Lost
27878,1,3,3,133,At Risk / Lost
28357,1,3,3,133,At Risk / Lost
30624,1,3,3,133,At Risk / Lost
27234,1,3,3,133,At Risk / Lost
26542,1,3,3,133,At Risk / Lost
28501,1,3,3,133,At Risk / Lost
29290,1,3,3,133,At Risk / Lost
30201,1,3,3,133,At Risk / Lost
26345,1,3,3,133,At Risk / Lost
29671,1,3,3,133,At Risk / Lost
27325,1,3,3,133,At Risk / Lost
26983,1,3,3,133,At Risk / Lost
26709,1,3,3,133,At Risk / Lost
30380,1,3,3,133,At Risk / Lost
26476,1,3,3,133,At Risk / Lost
27753,1,3,3,133,At Risk / Lost
28239,1,3,3,133,At Risk / Lost
29962,1,3,3,133,At Risk / Lost
28374,1,3,3,133,At Risk / Lost
28832,1,3,3,133,At Risk / Lost
30276,1,3,3,133,At Risk / Lost
27157,1,3,3,133,At Risk / Lost
28277,1,3,3,133,At Risk / Lost
28688,1,3,3,133,At Risk / Lost
28262,1,3,3,133,At Risk / Lost
30289,1,3,3,133,At Risk / Lost
30131,1,3,3,133,At Risk / Lost
29656,1,3,3,133,At Risk / Lost
29050,1,3,3,133,At Risk / Lost
27704,1,3,3,133,At Risk / Lost
29206,1,3,3,133,At Risk / Lost
26625,1,3,3,133,At Risk / Lost
26866,1,3,3,133,At Risk / Lost
26612,1,3,3,133,At Risk / Lost
27827,1,3,3,133,At Risk / Lost
30341,1,3,3,133,At Risk / Lost
27353,1,3,3,133,At Risk / Lost
26387,1,3,3,133,At Risk / Lost
29414,1,3,3,133,At Risk / Lost
30248,1,3,3,133,At Risk / Lost
27852,1,3,3,133,At Risk / Lost
27405,1,3,3,133,At Risk / Lost
30090,1,3,3,133,At Risk / Lost
27772,1,3,3,133,At Risk / Lost
27838,1,3,3,133,At Risk / Lost
28274,1,3,3,133,At Risk / Lost
26985,1,3,3,133,At Risk / Lost
27844,1,3,3,133,At Risk / Lost
27632,1,3,3,133,At Risk / Lost
27971,1,3,2,132,At Risk / Lost
28862,1,3,2,132,At Risk / Lost
27616,1,3,2,132,At Risk / Lost
27749,1,3,2,132,At Risk / Lost
30410,1,3,2,132,At Risk / Lost
27408,1,3,2,132,At Risk / Lost
27866,1,3,2,132,At Risk / Lost
26592,1,3,2,132,At Risk / Lost
28466,1,3,2,132,At Risk / Lost
29356,1,3,2,132,At Risk / Lost
27641,1,3,2,132,At Risk / Lost
30413,1,3,2,132,At Risk / Lost
28957,1,3,2,132,At Risk / Lost
27947,1,3,2,132,At Risk / Lost
26553,1,3,2,132,At Risk / Lost
30442,1,3,2,132,At Risk / Lost
27585,1,3,2,132,At Risk / Lost
26894,1,3,2,132,At Risk / Lost
27349,1,3,2,132,At Risk / Lost
26386,1,3,2,132,At Risk / Lost
30591,1,3,2,132,At Risk / Lost
27782,1,3,2,132,At Risk / Lost
27088,1,3,2,132,At Risk / Lost
29523,1,3,2,132,At Risk / Lost
28913,1,3,2,132,At Risk / Lost
28556,1,3,2,132,At Risk / Lost
26527,1,3,2,132,At Risk / Lost
28930,1,3,2,132,At Risk / Lost
30366,1,3,2,132,At Risk / Lost
27174,1,3,2,132,At Risk / Lost
28488,1,3,2,132,At Risk / Lost
26400,1,3,2,132,At Risk / Lost
29926,1,3,2,132,At Risk / Lost
26974,1,3,2,132,At Risk / Lost
28030,1,3,2,132,At Risk / Lost
29811,1,3,2,132,At Risk / Lost
26569,1,3,2,132,At Risk / Lost
27816,1,3,2,132,At Risk / Lost
29729,1,3,2,132,At Risk / Lost
26808,1,3,2,132,At Risk / Lost
30363,1,3,2,132,At Risk / Lost
29463,1,3,2,132,At Risk / Lost
26435,1,3,2,132,At Risk / Lost
29301,1,3,2,132,At Risk / Lost
29132,1,3,2,132,At Risk / Lost
28901,1,3,2,132,At Risk / Lost
27465,1,3,1,131,At Risk / Lost
28017,1,3,1,131,At Risk / Lost
27683,1,3,1,131,At Risk / Lost
27768,1,3,1,131,At Risk / Lost
29983,1,3,1,131,At Risk / Lost
29537,1,3,1,131,At Risk / Lost
29368,1,3,1,131,At Risk / Lost
30587,1,3,1,131,At Risk / Lost
28610,1,3,1,131,At Risk / Lost
30140,1,2,3,123,At Risk / Lost
26668,1,2,3,123,At Risk / Lost
28968,1,2,3,123,At Risk / Lost
27833,1,2,3,123,At Risk / Lost
30605,1,2,3,123,At Risk / Lost
26790,1,2,3,123,At Risk / Lost
29663,1,2,3,123,At Risk / Lost
30569,1,2,3,123,At Risk / Lost
28000,1,2,3,123,At Risk / Lost
28177,1,2,3,123,At Risk / Lost
